Datetime,trend,seasonal,residual
2003-01-01,37.88197578681042,1.0000552624054564,0.9968805559091365
2003-02-01,37.87674471265541,0.9995061554969419,0.9978156689675886
2003-03-01,37.871513638500396,0.9990737028658724,1.0009838833298565
2003-04-01,37.86628256434539,0.9990499395335546,1.0014110034395993
2003-05-01,37.86105149019038,0.9978414316418086,1.0003354791883734
2003-06-01,37.855820416035364,0.9967765673640043,0.9983357960816066
2003-07-01,37.847920249999994,0.9984591475586947,1.002305073492923
2003-08-01,37.85219120833334,1.0012918405957734,0.9994230454729236
2003-09-01,37.84801766666666,1.002492971229717,1.0005087271388398
2003-10-01,37.83771825,1.002448986002777,1.0003965345646344
2003-11-01,37.82940925,1.00162658466641,0.9992517476331122
2003-12-01,37.8224855,1.00137741063899,0.999288451724744
2004-01-01,37.81171966666666,1.0000552624054564,1.0008594946504765
2004-02-01,37.803469,0.9995061554969419,1.0003342623323133
2004-03-01,37.799596916666665,0.9990737028658724,0.9996511742687202
2004-04-01,37.796509375,0.9990499395335546,0.9999509963916542
2004-05-01,37.80005883333334,0.9978414316418086,0.9999749506666726
2004-06-01,37.812725291666666,0.9967765673640043,0.997040911709894
2004-07-01,37.82637254166667,0.9984591475586947,0.9984625199010019
2004-08-01,37.83825516666667,1.0012918405957734,0.998964314415381
2004-09-01,37.85698266666666,1.002492971229717,0.9986485586655579
2004-10-01,37.879541,1.002448986002777,0.9989628898444954
2004-11-01,37.899773999999994,1.00162658466641,0.9999697800763827
2004-12-01,37.92442479166667,1.00137741063899,1.0020349787862237
2005-01-01,37.95166608333333,1.0000552624054564,1.0003627997616107
2005-02-01,37.97912429166666,0.9995061554969419,1.000026909383018
2005-03-01,38.000966749999996,0.9990737028658724,1.0018738838441676
2005-04-01,38.013110708333336,0.9990499395335546,1.000991496152098
2005-05-01,38.02075258333333,0.9978414316418086,1.000224831482153
2005-06-01,38.020485458333326,0.9967765673640043,1.0011427013689054
2005-07-01,38.022896958333334,0.9984591475586947,1.0009897378874617
2005-08-01,38.03129491666666,1.0012918405957734,1.0035347481451284
2005-09-01,38.034809,1.002492971229717,0.9980993078856253
2005-10-01,38.03626045833333,1.002448986002777,0.9983709234785397
2005-11-01,38.04323316666667,1.00162658466641,0.9974858044740554
2005-12-01,38.054668375000006,1.00137741063899,0.997150443827313
2006-01-01,38.06954908333333,1.0000552624054564,1.0002417310809777
2006-02-01,38.07988833333333,0.9995061554969419,0.9996987792001042
2006-03-01,38.087592666666666,0.9990737028658724,0.9994930074521445
2006-04-01,38.09575654166667,0.9990499395335546,0.9998374056635047
2006-05-01,38.10348691666666,0.9978414316418086,1.0014358834034038
2006-06-01,38.115521208333334,0.9967765673640043,1.002484732857866
2006-07-01,38.123779,0.9984591475586947,1.0038922889342075
2006-08-01,38.126802874999996,1.0012918405957734,1.001985626069245
2006-09-01,38.127382708333336,1.002492971229717,0.9995499193782305
2006-10-01,38.12418029166667,1.002448986002777,0.9973208150020495
2006-11-01,38.10773866666667,1.00162658466641,0.9994041316626775
2006-12-01,38.0785235,1.00137741063899,1.000489804875555
2007-01-01,38.04942075,1.0000552624054564,1.0020069248364898
2007-02-01,38.021037333333325,0.9995061554969419,1.0019182055308813
2007-03-01,37.995484999999995,0.9990737028658724,1.0016097640202575
2007-04-01,37.97519441666667,0.9990499395335546,1.0012921838943285
2007-05-01,37.95720216666666,0.9978414316418086,0.9965993389704902
2007-06-01,37.94331008333333,0.9967765673640043,0.9972041359921517
2007-07-01,37.930081208333334,0.9984591475586947,1.0003932613230413
2007-08-01,37.914915500000006,1.0012918405957734,0.9982464516324245
2007-09-01,37.90155516666667,1.002492971229717,0.9986963733641759
2007-10-01,37.889561125,1.002448986002777,0.9974869347343162
2007-11-01,37.88463045833333,1.00162658466641,0.9999253413155661
2007-12-01,37.883214375,1.00137741063899,1.0022249638423233
2008-01-01,37.871515499999994,1.0000552624054564,1.0017595003967499
2008-02-01,37.86207,0.9995061554969419,1.0014652757451814
2008-03-01,37.866140916666666,0.9990737028658724,1.0012163913543577
2008-04-01,37.88046983333333,0.9990499395335546,1.0000030626263683
2008-05-01,37.89481733333333,0.9978414316418086,0.998906625785711
2008-06-01,37.89394766666666,0.9967765673640043,0.996936018885174
2008-07-01,37.884314375,0.9984591475586947,0.9957439197624525
2008-08-01,37.875454250000004,1.0012918405957734,0.9991516988126203
2008-09-01,37.86726945833333,1.002492971229717,1.0023089744197533
2008-10-01,37.859207375,1.002448986002777,1.004638920436776
2008-11-01,37.85452529166666,1.00162658466641,1.0034439491875433
2008-12-01,37.85440654166666,1.00137741063899,0.9997129887932957
2009-01-01,37.85491633333333,1.0000552624054564,0.999370571311722
2009-02-01,37.852232125,0.9995061554969419,0.9989350187877529
2009-03-01,37.84648,0.9990737028658724,0.9993335634552427
2009-04-01,37.83609458333333,0.9990499395335546,0.9984607995276553
2009-05-01,37.82404616666666,0.9978414316418086,1.0005176041367827
2009-06-01,37.81848325,0.9967765673640043,0.9991080910070336
2009-07-01,37.812945166666665,0.9984591475586947,0.9977649129706965
2009-08-01,37.80614504166667,1.0012918405957734,0.9991404155890157
2009-09-01,37.80292683333334,1.002492971229717,1.0022131352055945
2009-10-01,37.80299420833334,1.002448986002777,1.0013574352787753
2009-11-01,37.79451275,1.00162658466641,1.0021791869097878
2009-12-01,37.77996670833333,1.00137741063899,1.0010136592903884
2010-01-01,37.77487216666667,1.0000552624054564,0.998639919745248
2010-02-01,37.77447195833333,0.9995061554969419,0.9995186637628894
2010-03-01,37.77928549999999,0.9990737028658724,1.0005378123031372
2010-04-01,37.79618266666667,0.9990499395335546,1.0001309045656415
2010-05-01,37.80728229166666,0.9978414316418086,0.9949492567044077
2010-06-01,37.804642333333334,0.9967765673640043,0.9962283937291488
2010-07-01,37.801916,0.9984591475586947,0.9980568177994417
2010-08-01,37.796296416666664,1.0012918405957734,0.9991461725049469
2010-09-01,37.78986504166667,1.002492971229717,1.0058633058179975
2010-10-01,37.79133579166667,1.002448986002777,1.0090671731442884
2010-11-01,37.80442875000001,1.00162658466641,1.001547094182617
2010-12-01,37.81646704166667,1.00137741063899,0.9987435526748696
2011-01-01,37.82480383333333,1.0000552624054564,0.9968972307745516
2011-02-01,37.8354115,0.9995061554969419,0.994766900593169
2011-03-01,37.834757583333335,0.9990737028658724,0.9981307170536736
2011-04-01,37.82063358333333,0.9990499395335546,1.0013590237092576
2011-05-01,37.81311170833334,0.9978414316418086,1.0012466106883418
2011-06-01,37.82063545833333,0.9967765673640043,0.9970146684511689
2011-07-01,37.83766758333333,0.9984591475586947,1.0012049085194825
2011-08-01,37.86288554166667,1.0012918405957734,1.0000273172406067
2011-09-01,37.88554166666666,1.002492971229717,1.0002762709560549
2011-10-01,37.89790066666666,1.002448986002777,1.0003531364464167
2011-11-01,37.904366291666676,1.00162658466641,1.0000320035469301
2011-12-01,37.91652041666667,1.00137741063899,0.9997383628363389
2012-01-01,37.92539433333333,1.0000552624054564,1.0013966075238292
2012-02-01,37.934949333333336,0.9995061554969419,1.000973452453293
